area,start_hour,date,price
NO2,14,2022-01-05,1.7097875
NO2,15,2022-01-05,1.7153
NO2,16,2022-01-05,1.773125
NO2,17,2022-01-05,1.853475
NO2,18,2022-01-05,1.7992875
NO2,19,2022-01-05,1.75335
NO2,20,2022-01-05,1.7228125
NO2,21,2022-01-05,1.7397125
NO2,22,2022-01-05,1.713675
NO2,23,2022-01-05,1.69615
NO2,0,2022-01-06,1.5716
NO2,1,2022-01-06,1.5607375
NO2,2,2022-01-06,1.5616125
NO2,3,2022-01-06,1.623075
NO2,4,2022-01-06,1.7491125
NO2,5,2022-01-06,1.8349375
NO2,6,2022-01-06,1.8973875
NO2,7,2022-01-06,1.919
NO2,8,2022-01-06,2.2815125
NO2,9,2022-01-06,2.5717
NO2,10,2022-01-06,2.613925
NO2,11,2022-01-06,2.80705
NO2,12,2022-01-06,2.7356
NO2,13,2022-01-06,2.532225
NO2,14,2022-01-06,2.6153
NO2,15,2022-01-06,2.799175
NO2,16,2022-01-06,2.9833125
NO2,17,2022-01-06,3.3248375
NO2,18,2022-01-06,3.30985
NO2,19,2022-01-06,2.6725125
NO2,20,2022-01-06,2.64315
NO2,21,2022-01-06,2.4584
NO2,22,2022-01-06,1.9478625
NO2,23,2022-01-06,1.7461125
NO2,0,2022-01-07,1.6827
NO2,1,2022-01-07,1.625925
NO2,2,2022-01-07,1.53925
NO2,3,2022-01-07,1.533225
NO2,4,2022-01-07,1.533475
NO2,5,2022-01-07,1.5974125
NO2,6,2022-01-07,1.7609625
NO2,7,2022-01-07,1.91735
NO2,8,2022-01-07,1.963325
NO2,9,2022-01-07,1.974
NO2,10,2022-01-07,1.9723625
NO2,11,2022-01-07,2.021225
NO2,12,2022-01-07,2.031275
NO2,13,2022-01-07,2.02425
NO2,14,2022-01-07,2.0424625
NO2,15,2022-01-07,2.231125
NO2,16,2022-01-07,2.4583625
NO2,17,2022-01-07,2.95905
NO2,18,2022-01-07,3.0213625
NO2,19,2022-01-07,2.1708375
NO2,20,2022-01-07,2.016075
NO2,21,2022-01-07,1.98405
NO2,22,2022-01-07,1.933175
NO2,23,2022-01-07,1.8183625
NO2,0,2022-01-08,1.8622
NO2,1,2022-01-08,1.83075
NO2,2,2022-01-08,1.8127
NO2,3,2022-01-08,1.8264875
NO2,4,2022-01-08,1.8419
NO2,5,2022-01-08,1.840775
NO2,6,2022-01-08,1.8367625
NO2,7,2022-01-08,1.8445375
NO2,8,2022-01-08,1.86985
NO2,9,2022-01-08,1.899175
NO2,10,2022-01-08,1.9359
NO2,11,2022-01-08,1.928875
NO2,12,2022-01-08,1.9322625
NO2,13,2022-01-08,1.899175
NO2,14,2022-01-08,1.900675
NO2,15,2022-01-08,1.9335125
NO2,16,2022-01-08,1.959325
NO2,17,2022-01-08,1.8993
NO2,18,2022-01-08,1.85945
NO2,19,2022-01-08,1.75555
NO2,20,2022-01-08,1.6047875
NO2,21,2022-01-08,1.5868625
NO2,22,2022-01-08,1.543875
NO2,23,2022-01-08,1.5282125
NO2,0,2022-01-09,1.568975
NO2,1,2022-01-09,1.4415375
NO2,2,2022-01-09,1.3981
NO2,3,2022-01-09,1.3635375
NO2,4,2022-01-09,1.2848
NO2,5,2022-01-09,1.2469875
NO2,6,2022-01-09,1.27265
NO2,7,2022-01-09,1.2729125
NO2,8,2022-01-09,1.400475
NO2,9,2022-01-09,1.6094125
NO2,10,2022-01-09,1.689525
NO2,11,2022-01-09,1.8095875
NO2,12,2022-01-09,1.8611625
NO2,13,2022-01-09,1.8800625
NO2,14,2022-01-09,1.8827
NO2,15,2022-01-09,1.9250125
NO2,16,2022-01-09,2.2655125
NO2,17,2022-01-09,2.705925
NO2,18,2022-01-09,2.95605
NO2,19,2022-01-09,2.502875
NO2,20,2022-01-09,1.9305125
NO2,21,2022-01-09,1.883575
NO2,22,2022-01-09,1.85565
NO2,23,2022-01-09,1.8125875
NO2,0,2022-01-10,1.8062
NO2,1,2022-01-10,1.7287125
NO2,2,2022-01-10,1.7140625
NO2,3,2022-01-10,1.7408625
NO2,4,2022-01-10,1.79005
NO2,5,2022-01-10,1.903975
NO2,6,2022-01-10,2.082625
NO2,7,2022-01-10,3.117175
NO2,8,2022-01-10,3.5768625
NO2,9,2022-01-10,3.8172125
NO2,10,2022-01-10,3.7615125
NO2,11,2022-01-10,3.757625
NO2,12,2022-01-10,3.63545
NO2,13,2022-01-10,3.505625
NO2,14,2022-01-10,2.00225
NO2,15,2022-01-10,2.120675
NO2,16,2022-01-10,2.0251625
NO2,17,2022-01-10,2.0426875
NO2,18,2022-01-10,2.2591375
NO2,19,2022-01-10,1.9409125
NO2,20,2022-01-10,2.00025
NO2,21,2022-01-10,2.0363
NO2,22,2022-01-10,1.9464125
NO2,23,2022-01-10,1.8789375
NO2,0,2022-01-11,1.8446875
NO2,1,2022-01-11,1.7979125
NO2,2,2022-01-11,1.753525
NO2,3,2022-01-11,1.7505125
NO2,4,2022-01-11,1.7704
NO2,5,2022-01-11,1.8396875
NO2,6,2022-01-11,1.8458125
NO2,7,2022-01-11,1.904475
NO2,8,2022-01-11,1.922975
NO2,9,2022-01-11,1.920225
NO2,10,2022-01-11,1.91935
NO2,11,2022-01-11,1.953125
NO2,12,2022-01-11,1.9231
NO2,13,2022-01-11,1.913725
NO2,14,2022-01-11,1.914725
NO2,15,2022-01-11,1.9254875
NO2,16,2022-01-11,1.956375
NO2,17,2022-01-11,2.108575
NO2,18,2022-01-11,2.0404125
NO2,19,2022-01-11,1.918475
NO2,20,2022-01-11,1.9151
NO2,21,2022-01-11,1.92135
NO2,22,2022-01-11,1.8829625
NO2,23,2022-01-11,1.817925
NO2,0,2022-01-12,1.7918875
NO2,1,2022-01-12,1.7611375
NO2,2,2022-01-12,1.7438875
NO2,3,2022-01-12,1.7407625
NO2,4,2022-01-12,1.7516375
NO2,5,2022-01-12,1.7725125
NO2,6,2022-01-12,1.7728875
NO2,7,2022-01-12,1.83215
NO2,8,2022-01-12,1.862525
NO2,9,2022-01-12,1.82565
NO2,10,2022-01-12,1.7952625
NO2,11,2022-01-12,1.7525125
NO2,12,2022-01-12,1.7501375
NO2,13,2022-01-12,1.7381375
NO2,14,2022-01-12,1.7168875
NO2,15,2022-01-12,1.7070125
NO2,16,2022-01-12,1.7081375
NO2,17,2022-01-12,1.7068875
NO2,18,2022-01-12,1.6915125
NO2,19,2022-01-12,1.6607625
NO2,20,2022-01-12,1.639875
NO2,21,2022-01-12,1.634
NO2,22,2022-01-12,1.614
NO2,23,2022-01-12,1.59775
NO2,0,2022-01-13,1.5694125
NO2,1,2022-01-13,1.54795
NO2,2,2022-01-13,1.5177875
NO2,3,2022-01-13,1.506875
NO2,4,2022-01-13,1.5010375
NO2,5,2022-01-13,1.5078625
NO2,6,2022-01-13,1.5436
NO2,7,2022-01-13,1.61185
NO2,8,2022-01-13,1.645975
NO2,9,2022-01-13,1.6541625
NO2,10,2022-01-13,1.65565
NO2,11,2022-01-13,1.648075
NO2,12,2022-01-13,1.6170625
NO2,13,2022-01-13,1.6127125
NO2,14,2022-01-13,1.611975
NO2,15,2022-01-13,1.610725
NO2,16,2022-01-13,1.61755
NO2,17,2022-01-13,1.6159375
NO2,18,2022-01-13,1.6173125
NO2,19,2022-01-13,1.6005625
NO2,20,2022-01-13,1.567925
NO2,21,2022-01-13,1.5654375
NO2,22,2022-01-13,1.5057625
NO2,23,2022-01-13,1.4680375
NO2,0,2022-01-14,1.4499375
NO2,1,2022-01-14,1.4101875
NO2,2,2022-01-14,1.3872125
NO2,3,2022-01-14,1.377275
NO2,4,2022-01-14,1.4075875
NO2,5,2022-01-14,1.4946375
NO2,6,2022-01-14,1.55115
NO2,7,2022-01-14,1.5966
NO2,8,2022-01-14,1.6141125
NO2,9,2022-01-14,1.6141125
NO2,10,2022-01-14,1.631375
NO2,11,2022-01-14,1.6138625
NO2,12,2022-01-14,1.608275
NO2,13,2022-01-14,1.605175
NO2,14,2022-01-14,1.6485125
NO2,15,2022-01-14,1.688875
NO2,16,2022-01-14,1.7098625
NO2,17,2022-01-14,1.7595375
NO2,18,2022-01-14,1.7486125
NO2,19,2022-01-14,1.75445
NO2,20,2022-01-14,1.7525875
NO2,21,2022-01-14,1.7561875
NO2,22,2022-01-14,1.7506
NO2,23,2022-01-14,1.7450125
NO2,0,2022-01-15,1.7697625
NO2,1,2022-01-15,1.748375
NO2,2,2022-01-15,1.7441375
NO2,3,2022-01-15,1.7446375
NO2,4,2022-01-15,1.7485
NO2,5,2022-01-15,1.76865
NO2,6,2022-01-15,1.773125
NO2,7,2022-01-15,1.778225
NO2,8,2022-01-15,1.86555
NO2,9,2022-01-15,2.113725
NO2,10,2022-01-15,2.5316875
NO2,11,2022-01-15,2.4434875
NO2,12,2022-01-15,1.964325
NO2,13,2022-01-15,1.9037375
NO2,14,2022-01-15,1.87215
NO2,15,2022-01-15,2.2379875
NO2,16,2022-01-15,2.6032125
NO2,17,2022-01-15,1.9846
NO2,18,2022-01-15,1.9812375
NO2,19,2022-01-15,1.911575
NO2,20,2022-01-15,1.8031
NO2,21,2022-01-15,1.794275
NO2,22,2022-01-15,1.7411625
NO2,23,2022-01-15,1.7151625
NO2,0,2022-01-16,1.712175
NO2,1,2022-01-16,1.701425
NO2,2,2022-01-16,1.673425
NO2,3,2022-01-16,1.670425
NO2,4,2022-01-16,1.6693
NO2,5,2022-01-16,1.6673
NO2,6,2022-01-16,1.5980625
NO2,7,2022-01-16,1.5593125
NO2,8,2022-01-16,1.5833125
NO2,9,2022-01-16,1.5913125
NO2,10,2022-01-16,1.5980625
NO2,11,2022-01-16,1.5966875
NO2,12,2022-01-16,1.5868125
NO2,13,2022-01-16,1.5800625
NO2,14,2022-01-16,1.5340625
NO2,15,2022-01-16,1.5730625
NO2,16,2022-01-16,1.5823125
NO2,17,2022-01-16,1.617925
NO2,18,2022-01-16,1.5771875
NO2,19,2022-01-16,1.5669375
NO2,20,2022-01-16,1.5671875
NO2,21,2022-01-16,1.5545625
NO2,22,2022-01-16,1.5083125
NO2,23,2022-01-16,1.4466875
NO2,0,2022-01-17,1.5114375
NO2,1,2022-01-17,1.4923125
NO2,2,2022-01-17,1.4886875
NO2,3,2022-01-17,1.4955625
NO2,4,2022-01-17,1.5046875
NO2,5,2022-01-17,1.5231875
NO2,6,2022-01-17,1.5593125
NO2,7,2022-01-17,1.5786875
NO2,8,2022-01-17,1.6253
NO2,9,2022-01-17,1.6188
NO2,10,2022-01-17,1.6103
NO2,11,2022-01-17,1.5979375
NO2,12,2022-01-17,1.5945625
NO2,13,2022-01-17,1.623425
NO2,14,2022-01-17,1.682175
NO2,15,2022-01-17,1.74805
NO2,16,2022-01-17,1.8108
NO2,17,2022-01-17,1.882675
NO2,18,2022-01-17,1.874425
NO2,19,2022-01-17,1.809425
NO2,20,2022-01-17,1.79455
NO2,21,2022-01-17,1.781425
NO2,22,2022-01-17,1.751175
NO2,23,2022-01-17,1.738175
NO2,0,2022-01-18,1.75825
NO2,1,2022-01-18,1.7372
NO2,2,2022-01-18,1.732475
NO2,3,2022-01-18,1.731225
NO2,4,2022-01-18,1.7428125
NO2,5,2022-01-18,1.8098
NO2,6,2022-01-18,1.9262125
NO2,7,2022-01-18,3.2297375
NO2,8,2022-01-18,3.4739125
NO2,9,2022-01-18,2.9990125
NO2,10,2022-01-18,2.4191625
NO2,11,2022-01-18,1.980375
NO2,12,2022-01-18,1.9038
NO2,13,2022-01-18,1.8823875
NO2,14,2022-01-18,1.8619625
NO2,15,2022-01-18,1.8545
NO2,16,2022-01-18,1.870925
NO2,17,2022-01-18,1.8812625
NO2,18,2022-01-18,1.841675
NO2,19,2022-01-18,1.790125
NO2,20,2022-01-18,1.7425625
NO2,21,2022-01-18,1.73945
NO2,22,2022-01-18,1.71205
NO2,23,2022-01-18,1.6632375
NO2,0,2022-01-19,1.7193375
NO2,1,2022-01-19,1.6825375
NO2,2,2022-01-19,1.6825375
NO2,3,2022-01-19,1.668325
NO2,4,2022-01-19,1.66895
NO2,5,2022-01-19,1.6956375
NO2,6,2022-01-19,1.7180875
NO2,7,2022-01-19,1.735425
NO2,8,2022-01-19,1.745275
NO2,9,2022-01-19,1.744025
NO2,10,2022-01-19,1.7387875
NO2,11,2022-01-19,1.732675
NO2,12,2022-01-19,1.72495
NO2,13,2022-01-19,1.7258125
NO2,14,2022-01-19,1.724075
NO2,15,2022-01-19,1.7152125
NO2,16,2022-01-19,1.7198375
NO2,17,2022-01-19,1.7173375
NO2,18,2022-01-19,1.7116
NO2,19,2022-01-19,1.67805
NO2,20,2022-01-19,1.6344
NO2,21,2022-01-19,1.6485
NO2,22,2022-01-19,1.571925
NO2,23,2022-01-19,1.5002125
NO2,0,2022-01-20,1.57925
NO2,1,2022-01-20,1.5285125
NO2,2,2022-01-20,1.4777625
NO2,3,2022-01-20,1.4409375
NO2,4,2022-01-20,1.4424375
NO2,5,2022-01-20,1.5351
NO2,6,2022-01-20,1.6224125
NO2,7,2022-01-20,1.63945
NO2,8,2022-01-20,1.69095
NO2,9,2022-01-20,1.6721625
NO2,10,2022-01-20,1.6490375
NO2,11,2022-01-20,1.644925
NO2,12,2022-01-20,1.6086125
NO2,13,2022-01-20,1.5972875
NO2,14,2022-01-20,1.634975
NO2,15,2022-01-20,1.6527625
NO2,16,2022-01-20,1.6941875
NO2,17,2022-01-20,1.7189375
NO2,18,2022-01-20,1.7025125
NO2,19,2022-01-20,1.701525
NO2,20,2022-01-20,1.70015
NO2,21,2022-01-20,1.695175
NO2,22,2022-01-20,1.6486625
NO2,23,2022-01-20,1.6009
NO2,0,2022-01-21,1.589225
NO2,1,2022-01-21,1.580625
NO2,2,2022-01-21,1.5886
NO2,3,2022-01-21,1.5947125
NO2,4,2022-01-21,1.598325
NO2,5,2022-01-21,1.6350875
NO2,6,2022-01-21,1.65215
NO2,7,2022-01-21,1.76405
NO2,8,2022-01-21,1.8004375
NO2,9,2022-01-21,1.797825
NO2,10,2022-01-21,1.7962
NO2,11,2022-01-21,1.7778875
NO2,12,2022-01-21,1.7614375
NO2,13,2022-01-21,1.8001875
NO2,14,2022-01-21,1.778375
NO2,15,2022-01-21,1.7913375
NO2,16,2022-01-21,1.8153875
NO2,17,2022-01-21,1.8484125
NO2,18,2022-01-21,1.8308375
NO2,19,2022-01-21,1.7605625
NO2,20,2022-01-21,1.7043625
NO2,21,2022-01-21,1.6719625
NO2,22,2022-01-21,1.6646125
NO2,23,2022-01-21,1.589725
NO2,0,2022-01-22,1.599175
NO2,1,2022-01-22,1.5566625
NO2,2,2022-01-22,1.55265
NO2,3,2022-01-22,1.5761
NO2,4,2022-01-22,1.59905
NO2,5,2022-01-22,1.6109625
NO2,6,2022-01-22,1.623875
NO2,7,2022-01-22,1.7233
NO2,8,2022-01-22,1.7890125
NO2,9,2022-01-22,1.802175
NO2,10,2022-01-22,1.8229875
NO2,11,2022-01-22,1.8255
NO2,12,2022-01-22,1.8242375
NO2,13,2022-01-22,1.8223625
NO2,14,2022-01-22,1.8157125
NO2,15,2022-01-22,1.8206
NO2,16,2022-01-22,1.8390375
NO2,17,2022-01-22,1.8705125
NO2,18,2022-01-22,1.86725
NO2,19,2022-01-22,1.8305125
NO2,20,2022-01-22,1.80155
NO2,21,2022-01-22,1.7743375
NO2,22,2022-01-22,1.73635
NO2,23,2022-01-22,1.688325
NO2,0,2022-01-23,1.6613375
NO2,1,2022-01-23,1.6578125
NO2,2,2022-01-23,1.6581875
NO2,3,2022-01-23,1.657175
NO2,4,2022-01-23,1.65655
NO2,5,2022-01-23,1.6637375
NO2,6,2022-01-23,1.6642375
NO2,7,2022-01-23,1.675225
NO2,8,2022-01-23,1.6841875
NO2,9,2022-01-23,1.7404625
NO2,10,2022-01-23,1.7676
NO2,11,2022-01-23,1.7746625
NO2,12,2022-01-23,1.7776875
NO2,13,2022-01-23,1.7662125
NO2,14,2022-01-23,1.759775
NO2,15,2022-01-23,1.7643125
NO2,16,2022-01-23,1.7978875
NO2,17,2022-01-23,1.82375
NO2,18,2022-01-23,1.8041875
NO2,19,2022-01-23,1.7657
NO2,20,2022-01-23,1.70525
NO2,21,2022-01-23,1.6795125
NO2,22,2022-01-23,1.6694125
NO2,23,2022-01-23,1.656925
NO2,0,2022-01-24,1.6645
NO2,1,2022-01-24,1.6448125
NO2,2,2022-01-24,1.6342125
NO2,3,2022-01-24,1.630675
NO2,4,2022-01-24,1.6299125
NO2,5,2022-01-24,1.65175
NO2,6,2022-01-24,1.6768625
NO2,7,2022-01-24,1.7105625
NO2,8,2022-01-24,1.72305
NO2,9,2022-01-24,1.72545
NO2,10,2022-01-24,1.7243125
NO2,11,2022-01-24,1.720525
NO2,12,2022-01-24,1.7185125
NO2,13,2022-01-24,1.71295
NO2,14,2022-01-24,1.7163625
NO2,15,2022-01-24,1.71245
NO2,16,2022-01-24,1.722675
NO2,17,2022-01-24,1.7272125
NO2,18,2022-01-24,1.721025
NO2,19,2022-01-24,1.7175
NO2,20,2022-01-24,1.69895
NO2,21,2022-01-24,1.7056375
NO2,22,2022-01-24,1.686075
NO2,23,2022-01-24,1.66715
NO2,0,2022-01-25,1.6491
NO2,1,2022-01-25,1.638325
NO2,2,2022-01-25,1.6401
NO2,3,2022-01-25,1.647325
NO2,4,2022-01-25,1.6630375
NO2,5,2022-01-25,1.6991625
NO2,6,2022-01-25,1.74415
NO2,7,2022-01-25,1.88725
NO2,8,2022-01-25,2.0974
NO2,9,2022-01-25,2.3255375
NO2,10,2022-01-25,2.442775
NO2,11,2022-01-25,2.2147625
NO2,12,2022-01-25,2.2145125
NO2,13,2022-01-25,2.1857375
NO2,14,2022-01-25,2.17965
NO2,15,2022-01-25,2.1238875
NO2,16,2022-01-25,2.2216125
NO2,17,2022-01-25,2.20425
NO2,18,2022-01-25,2.1199625
NO2,19,2022-01-25,2.0005625
NO2,20,2022-01-25,1.8813
NO2,21,2022-01-25,1.8375625
NO2,22,2022-01-25,1.7818
NO2,23,2022-01-25,1.70005
NO2,0,2022-01-26,1.6934375
NO2,1,2022-01-26,1.667875
NO2,2,2022-01-26,1.636575
NO2,3,2022-01-26,1.6027375
NO2,4,2022-01-26,1.6004375
NO2,5,2022-01-26,1.6222
NO2,6,2022-01-26,1.646875
NO2,7,2022-01-26,1.6875875
NO2,8,2022-01-26,1.7157
NO2,9,2022-01-26,1.69395
NO2,10,2022-01-26,1.6788125
NO2,11,2022-01-26,1.669275
NO2,12,2022-01-26,1.641025
NO2,13,2022-01-26,1.6275375
NO2,14,2022-01-26,1.6275375
NO2,15,2022-01-26,1.6288125
NO2,16,2022-01-26,1.6659625
NO2,17,2022-01-26,1.7087125
NO2,18,2022-01-26,1.7017125
NO2,19,2022-01-26,1.675125
NO2,20,2022-01-26,1.667875
NO2,21,2022-01-26,1.67105
NO2,22,2022-01-26,1.6486625
NO2,23,2022-01-26,1.6063
NO2,0,2022-01-27,1.5840125
NO2,1,2022-01-27,1.517175
NO2,2,2022-01-27,1.45835
NO2,3,2022-01-27,1.4400375
NO2,4,2022-01-27,1.4416625
NO2,5,2022-01-27,1.473025
NO2,6,2022-01-27,1.535725
NO2,7,2022-01-27,1.6070875
NO2,8,2022-01-27,1.6799625
NO2,9,2022-01-27,1.6669125
NO2,10,2022-01-27,1.6662875
NO2,11,2022-01-27,1.654125
NO2,12,2022-01-27,1.6338125
NO2,13,2022-01-27,1.6502375
NO2,14,2022-01-27,1.6661625
NO2,15,2022-01-27,1.6661625
NO2,16,2022-01-27,1.6720625
NO2,17,2022-01-27,1.6614
NO2,18,2022-01-27,1.610225
NO2,19,2022-01-27,1.5609375
NO2,20,2022-01-27,1.5563
NO2,21,2022-01-27,1.578
NO2,22,2022-01-27,1.5447625
NO2,23,2022-01-27,1.5239375
NO2,0,2022-01-28,1.52405
NO2,1,2022-01-28,1.5074125
NO2,2,2022-01-28,1.5065375
NO2,3,2022-01-28,1.5136625
NO2,4,2022-01-28,1.5202875
NO2,5,2022-01-28,1.604825
NO2,6,2022-01-28,1.6388375
NO2,7,2022-01-28,1.7106125
NO2,8,2022-01-28,1.7813875
NO2,9,2022-01-28,1.7827625
NO2,10,2022-01-28,1.7926375
NO2,11,2022-01-28,1.7980125
NO2,12,2022-01-28,1.7911375
NO2,13,2022-01-28,1.7816375
NO2,14,2022-01-28,1.7790125
NO2,15,2022-01-28,1.7898875
NO2,16,2022-01-28,1.8609125
NO2,17,2022-01-28,1.8778
NO2,18,2022-01-28,1.8440375
NO2,19,2022-01-28,1.7765125
NO2,20,2022-01-28,1.7121125
NO2,21,2022-01-28,1.7051125
NO2,22,2022-01-28,1.6535875
NO2,23,2022-01-28,1.5600625
NO2,0,2022-01-29,1.5794125
NO2,1,2022-01-29,1.493225
NO2,2,2022-01-29,1.3677625
NO2,3,2022-01-29,1.0043125
NO2,4,2022-01-29,0.5690875
NO2,5,2022-01-29,0.587775
NO2,6,2022-01-29,0.8622875
NO2,7,2022-01-29,1.16565
NO2,8,2022-01-29,1.4426625
NO2,9,2022-01-29,1.437025
NO2,10,2022-01-29,1.458475
NO2,11,2022-01-29,1.5319875
NO2,12,2022-01-29,1.5043875
NO2,13,2022-01-29,1.491475
NO2,14,2022-01-29,1.4985
NO2,15,2022-01-29,1.51255
NO2,16,2022-01-29,1.5217
NO2,17,2022-01-29,1.5375125
NO2,18,2022-01-29,1.58055
NO2,19,2022-01-29,1.4957375
NO2,20,2022-01-29,1.47755
NO2,21,2022-01-29,1.4754125
NO2,22,2022-01-29,1.4294875
NO2,23,2022-01-29,1.377175
NO2,0,2022-01-30,1.39405
NO2,1,2022-01-30,1.291375
NO2,2,2022-01-30,1.243975
NO2,3,2022-01-30,1.2753625
NO2,4,2022-01-30,1.25735
NO2,5,2022-01-30,1.3287625
NO2,6,2022-01-30,1.3912875
NO2,7,2022-01-30,1.40455
NO2,8,2022-01-30,1.4268125
NO2,9,2022-01-30,1.4577
NO2,10,2022-01-30,1.498475
NO2,11,2022-01-30,1.498725
NO2,12,2022-01-30,1.4980875
NO2,13,2022-01-30,1.4913375
NO2,14,2022-01-30,1.498475
NO2,15,2022-01-30,1.50585
NO2,16,2022-01-30,1.5452375
NO2,17,2022-01-30,1.6481625
NO2,18,2022-01-30,1.723075
NO2,19,2022-01-30,1.7560875
NO2,20,2022-01-30,1.7731
NO2,21,2022-01-30,1.777975
NO2,22,2022-01-30,1.7857375
NO2,23,2022-01-30,1.7475875
NO2,0,2022-01-31,1.708075
NO2,1,2022-01-31,1.66005
NO2,2,2022-01-31,1.6020125
NO2,3,2022-01-31,1.52135
NO2,4,2022-01-31,1.5266125
NO2,5,2022-01-31,1.661425
NO2,6,2022-01-31,1.7919875
NO2,7,2022-01-31,1.8779
NO2,8,2022-01-31,2.9429125
NO2,9,2022-01-31,3.0497125
NO2,10,2022-01-31,3.0031875
NO2,11,2022-01-31,2.876125
NO2,12,2022-01-31,2.7843375
NO2,13,2022-01-31,2.3797625
NO2,14,2022-01-31,1.88615
NO2,15,2022-01-31,1.86715
NO2,16,2022-01-31,1.8709
NO2,17,2022-01-31,1.86515
NO2,18,2022-01-31,1.8511375
NO2,19,2022-01-31,1.8467625
NO2,20,2022-01-31,1.8450125
NO2,21,2022-01-31,1.8605125
NO2,22,2022-01-31,1.83675
NO2,23,2022-01-31,1.7781
NO2,0,2022-02-01,1.7631875
NO2,1,2022-02-01,1.74115
NO2,2,2022-02-01,1.69755
NO2,3,2022-02-01,1.6879
NO2,4,2022-02-01,1.722975
NO2,5,2022-02-01,1.7968875
NO2,6,2022-02-01,1.824825
NO2,7,2022-02-01,2.7553375
NO2,8,2022-02-01,2.958525
NO2,9,2022-02-01,2.147275
NO2,10,2022-02-01,1.84975
