area,date,price
NO2,2022-03-26,2.1692375
NO2,2022-03-27,2.193875
NO2,2022-03-28,2.2109125
NO2,2022-03-29,2.405575
NO2,2022-03-30,2.5878875
NO2,2022-03-31,2.5264625
NO2,2022-04-01,2.2661375
NO2,2022-04-02,2.2508375
NO2,2022-04-03,2.2184625
NO2,2022-04-04,2.0865
NO2,2022-04-05,2.1773125
NO2,2022-04-06,2.0790625
NO2,2022-04-07,2.0319125
NO2,2022-04-08,2.0425
NO2,2022-04-09,1.9767875
NO2,2022-04-10,1.9991625
NO2,2022-04-11,2.2653125
NO2,2022-04-12,2.1891
NO2,2022-04-13,2.2135125
NO2,2022-04-14,2.314125
NO2,2022-04-15,2.2621375
NO2,2022-04-16,2.0418625
NO2,2022-04-17,1.76555
NO2,2022-04-18,1.65725
NO2,2022-04-19,2.3694625
NO2,2022-04-20,2.2662875
NO2,2022-04-21,2.231725
NO2,2022-04-22,2.0847875
NO2,2022-04-23,1.8972375
NO2,2022-04-24,1.5398375
NO2,2022-04-25,2.4648
NO2,2022-04-26,2.39165
NO2,2022-04-27,2.49375
NO2,2022-04-28,2.549275
NO2,2022-04-29,2.671225
NO2,2022-04-30,2.4114
NO2,2022-05-01,2.39065
NO2,2022-05-02,2.554825
NO2,2022-05-03,2.6576125
NO2,2022-05-04,2.76015
NO2,2022-05-05,2.7477875
NO2,2022-05-06,2.616925
NO2,2022-05-07,2.4285375
NO2,2022-05-08,2.2807
NO2,2022-05-09,2.510675
NO2,2022-05-10,2.3197375
NO2,2022-05-11,2.2305
NO2,2022-05-12,1.982325
NO2,2022-05-13,1.8470125
NO2,2022-05-14,1.7594625
NO2,2022-05-15,1.8065375
NO2,2022-05-16,2.2499875
NO2,2022-05-17,2.294
NO2,2022-05-18,2.2880375
NO2,2022-05-19,2.4227875
NO2,2022-05-20,2.361575
NO2,2022-05-21,1.700475
NO2,2022-05-22,2.04465
NO2,2022-05-23,2.227375
NO2,2022-05-24,1.6432375
NO2,2022-05-25,1.972475
NO2,2022-05-26,0.6777875
NO2,2022-05-27,0.612675
NO2,2022-05-28,0.4337
NO2,2022-05-29,1.7999625
NO2,2022-05-30,2.2184
NO2,2022-05-31,2.22155
NO2,2022-06-01,2.2668875
NO2,2022-06-02,2.060575
NO2,2022-06-03,2.0415875
NO2,2022-06-04,1.947325
NO2,2022-06-05,1.7810875
NO2,2022-06-06,1.0855375
NO2,2022-06-07,2.1157375
NO2,2022-06-08,2.1781
NO2,2022-06-09,2.1227
NO2,2022-06-10,2.054325
NO2,2022-06-11,1.5400875
NO2,2022-06-12,1.410125
NO2,2022-06-13,1.9382375
NO2,2022-06-14,2.28305
NO2,2022-06-15,2.3467125
NO2,2022-06-16,2.39385
NO2,2022-06-17,2.7106875
NO2,2022-06-18,2.17825
NO2,2022-06-19,1.9034
NO2,2022-06-20,3.1423125
NO2,2022-06-21,3.08565
NO2,2022-06-22,2.8807375
NO2,2022-06-23,3.0059375
NO2,2022-06-24,2.6249625
NO2,2022-06-25,2.56525
NO2,2022-06-26,2.13505
NO2,2022-06-27,2.7953625
NO2,2022-06-28,2.7338875
NO2,2022-06-29,3.1714625
NO2,2022-06-30,3.502
NO2,2022-07-01,2.97265
NO2,2022-07-02,2.555575
NO2,2022-07-03,2.3463625
NO2,2022-07-04,2.84805
NO2,2022-07-05,2.942475
NO2,2022-07-06,2.9601875
NO2,2022-07-07,2.492525
NO2,2022-07-08,2.615125
NO2,2022-07-09,1.5182
NO2,2022-07-10,1.45825
NO2,2022-07-11,3.7685125
NO2,2022-07-12,3.8285
NO2,2022-07-13,3.307825
NO2,2022-07-14,3.393325
NO2,2022-07-15,3.0293125
NO2,2022-07-16,1.8909125
NO2,2022-07-17,2.7259125
NO2,2022-07-18,4.0868875
NO2,2022-07-19,4.1846125
NO2,2022-07-20,3.4593625
NO2,2022-07-21,4.16335
NO2,2022-07-22,3.94895
NO2,2022-07-23,3.8932125
NO2,2022-07-24,3.232525
NO2,2022-07-25,3.3402625
NO2,2022-07-26,2.642675
NO2,2022-07-27,3.3252875
NO2,2022-07-28,5.27655
NO2,2022-07-29,5.1343875
NO2,2022-07-30,4.603275
NO2,2022-07-31,3.8816125
NO2,2022-08-01,4.5312
NO2,2022-08-02,3.93435
NO2,2022-08-03,3.623
NO2,2022-08-04,4.3276375
NO2,2022-08-05,4.3306375
NO2,2022-08-06,3.3369375
NO2,2022-08-07,2.9208875
NO2,2022-08-08,4.27935
NO2,2022-08-09,4.217275
NO2,2022-08-10,4.05885
NO2,2022-08-11,4.345175
NO2,2022-08-12,5.040325
NO2,2022-08-13,4.571575
NO2,2022-08-14,4.31615
NO2,2022-08-15,4.964675
NO2,2022-08-16,5.505225
NO2,2022-08-17,6.1185
NO2,2022-08-18,6.569225
NO2,2022-08-19,6.054
NO2,2022-08-20,5.4733625
NO2,2022-08-21,4.5191375
NO2,2022-08-22,6.664
NO2,2022-08-23,6.6537
NO2,2022-08-24,6.93445
NO2,2022-08-25,6.748525
NO2,2022-08-26,7.7820625
NO2,2022-08-27,7.2027125
NO2,2022-08-28,6.0637
NO2,2022-08-29,7.85525
NO2,2022-08-30,8.0657625
NO2,2022-08-31,7.3568875
NO2,2022-09-01,7.0765
NO2,2022-09-02,5.444825
NO2,2022-09-03,4.8107
NO2,2022-09-04,3.8450375
NO2,2022-09-05,4.858475
NO2,2022-09-06,5.1053375
NO2,2022-09-07,5.6351375
NO2,2022-09-08,5.3991375
NO2,2022-09-09,4.3648125
NO2,2022-09-10,5.1187125
NO2,2022-09-11,5.040475
NO2,2022-09-12,5.103575
NO2,2022-09-13,4.778775
NO2,2022-09-14,5.2921625
NO2,2022-09-15,4.5604125
NO2,2022-09-16,4.0126
NO2,2022-09-17,3.2763625
NO2,2022-09-18,1.4384125
NO2,2022-09-19,3.5058875
NO2,2022-09-20,4.7241875
NO2,2022-09-21,4.84075
NO2,2022-09-22,4.75405
NO2,2022-09-23,4.4922
NO2,2022-09-24,4.3964875
NO1,2021-11-01,0.851175
NO1,2021-11-02,1.092
NO1,2021-11-03,1.1905875
NO1,2021-11-04,1.3064
NO1,2021-11-05,1.0976625
NO1,2021-11-06,0.969975
NO1,2021-11-07,0.8611875
NO1,2021-11-08,1.5224125
NO1,2021-11-09,1.0360125
NO1,2021-11-10,1.0944875
NO1,2021-11-11,1.1124375
NO1,2021-11-12,1.1508125
NO1,2021-11-13,1.1406125
NO1,2021-11-14,1.2121875
NO1,2021-11-15,1.2096875
NO1,2021-11-16,1.197825
NO1,2021-11-17,1.116425
NO1,2021-11-18,1.1136625
NO1,2021-11-19,1.038675
NO1,2021-11-20,1.1173625
NO1,2021-11-21,1.16555
NO1,2021-11-22,1.5464625
NO1,2021-11-23,1.3822
NO1,2021-11-24,1.367275
NO1,2021-11-25,1.4027
NO1,2021-11-26,1.4630375
NO1,2021-11-27,1.849125
NO1,2021-11-28,2.346975
NO1,2021-11-29,3.198325
NO1,2021-11-30,1.7198875
NO1,2021-12-01,1.516425
NO1,2021-12-02,2.3625125
NO1,2021-12-03,1.89255
NO1,2021-12-04,1.7100875
NO1,2021-12-05,1.6511125
NO1,2021-12-06,2.14585
NO1,2021-12-07,2.202675
NO1,2021-12-08,1.66215
NO1,2021-12-09,1.659375
NO1,2021-12-10,1.8895
NO1,2021-12-11,2.02825
NO1,2021-12-12,1.6805125
NO1,2021-12-13,1.7156375
NO1,2021-12-14,2.6021875
NO1,2021-12-15,1.63585
NO1,2021-12-16,1.951825
NO1,2021-12-17,2.2740875
NO1,2021-12-18,1.987575
NO1,2021-12-19,1.877425
NO1,2021-12-20,3.906775
NO1,2021-12-21,4.94265
NO1,2021-12-22,3.2717375
NO1,2021-12-23,3.0757625
NO1,2021-12-24,2.5048625
NO1,2021-12-25,2.519775
NO1,2021-12-26,2.3485125
NO1,2021-12-27,2.2561875
NO1,2021-12-28,1.8432375
NO1,2021-12-29,2.0873125
NO1,2021-12-30,1.7391125
NO1,2021-12-31,1.69475
NO1,2022-01-01,1.5879125
NO1,2022-01-02,1.429275
NO1,2022-01-03,1.61545
NO1,2022-01-04,1.8427625
NO1,2022-01-05,1.669525
NO1,2022-01-06,2.3233375
NO1,2022-01-07,1.99215
NO1,2022-01-08,1.8222
NO1,2022-01-09,1.784175
NO1,2022-01-10,2.4246125
NO1,2022-01-11,1.8942
NO1,2022-01-12,1.732
NO1,2022-01-13,1.58005
NO1,2022-01-14,1.6114875
NO1,2022-01-15,1.9392625
NO1,2022-01-16,1.5965
NO1,2022-01-17,1.65405
NO1,2022-01-18,2.0118375
NO1,2022-01-19,1.6918125
NO1,2022-01-20,1.6199375
NO1,2022-01-21,1.7175625
NO1,2022-01-22,1.7405125
NO1,2022-01-23,1.7179875
NO1,2022-01-24,1.6934625
NO1,2022-01-25,1.9624875
NO1,2022-01-26,1.6577375
NO1,2022-01-27,1.58535
NO1,2022-01-28,1.7005375
NO1,2022-01-29,1.350075
NO1,2022-01-30,1.509125
NO1,2022-01-31,2.0372125
NO1,2022-02-01,1.8012875
NO1,2022-02-02,1.6846
NO1,2022-02-03,1.83285
NO1,2022-02-04,1.5378625
NO1,2022-02-05,1.4518375
NO1,2022-02-06,1.4020625
NO1,2022-02-07,1.5311625
NO1,2022-02-08,1.548975
NO1,2022-02-09,1.51955
NO1,2022-02-10,1.5610375
NO1,2022-02-11,1.6126125
NO1,2022-02-12,1.4107125
NO1,2022-02-13,1.2933375
NO1,2022-02-14,1.3666875
NO1,2022-02-15,1.4239
NO1,2022-02-16,1.3866875
NO1,2022-02-17,1.288375
NO1,2022-02-18,1.3901875
NO1,2022-02-19,1.2896125
NO1,2022-02-20,1.2698
NO1,2022-02-21,1.350425
NO1,2022-02-22,1.543625
NO1,2022-02-23,1.385875
NO1,2022-02-24,1.4568
NO1,2022-02-25,1.5778
NO1,2022-02-26,1.7598625
NO1,2022-02-27,1.724575
NO1,2022-02-28,1.786325
NO1,2022-03-01,1.84165
NO1,2022-03-02,1.863925
NO1,2022-03-03,1.985675
NO1,2022-03-04,2.5019625
NO1,2022-03-05,2.28405
NO1,2022-03-06,2.3389875
NO1,2022-03-07,2.9187375
NO1,2022-03-08,3.222475
NO1,2022-03-09,2.7651625
NO1,2022-03-10,2.6113625
NO1,2022-03-11,2.3736125
NO1,2022-03-12,2.2141875
NO1,2022-03-13,2.0326
NO1,2022-03-14,2.460075
NO1,2022-03-15,2.6558125
NO1,2022-03-16,2.4016625
NO1,2022-03-17,2.15085
NO1,2022-03-18,2.246625
NO1,2022-03-19,2.0442625
NO1,2022-03-20,1.9824375
NO1,2022-03-21,2.14075
NO1,2022-03-22,2.36575
NO1,2022-03-23,2.4458
NO1,2022-03-24,2.30475
NO1,2022-03-25,2.2234125
NO1,2022-03-26,2.1692375
NO1,2022-03-27,2.193875
NO1,2022-03-28,2.2109125
NO1,2022-03-29,2.405575
NO1,2022-03-30,2.5878875
NO1,2022-03-31,2.5264625
NO1,2022-04-01,2.2661375
NO1,2022-04-02,2.2508375
NO1,2022-04-03,2.2184625
NO1,2022-04-04,2.0865
NO1,2022-04-05,2.1773125
NO1,2022-04-06,2.0790625
NO1,2022-04-07,2.0319125
NO1,2022-04-08,2.0425
NO1,2022-04-09,1.9767875
NO1,2022-04-10,1.9991625
NO1,2022-04-11,2.2653125
NO1,2022-04-12,2.1891
NO1,2022-04-13,2.2135125
NO1,2022-04-14,2.314125
NO1,2022-04-15,2.2621375
NO1,2022-04-16,2.0418625
NO1,2022-04-17,1.76555
NO1,2022-04-18,1.65725
NO1,2022-04-19,2.3694625
NO1,2022-04-20,2.2662875
NO1,2022-04-21,2.231725
NO1,2022-04-22,2.0847875
NO1,2022-04-23,1.8972375
NO1,2022-04-24,1.5398375
NO1,2022-04-25,2.4648
NO1,2022-04-26,2.39165
NO1,2022-04-27,2.49375
NO1,2022-04-28,2.5885625
NO1,2022-04-29,2.671225
NO1,2022-04-30,2.4114
NO1,2022-05-01,2.39065
NO1,2022-05-02,2.554825
NO1,2022-05-03,2.6576125
NO1,2022-05-04,2.76015
NO1,2022-05-05,2.7477875
NO1,2022-05-06,2.616925
NO1,2022-05-07,2.4285375
NO1,2022-05-08,2.2807
NO1,2022-05-09,2.510675
NO1,2022-05-10,2.3197375
NO1,2022-05-11,2.2305
NO1,2022-05-12,1.982325
NO1,2022-05-13,1.8470125
NO1,2022-05-14,1.7594625
NO1,2022-05-15,1.8065375
NO1,2022-05-16,2.2499875
NO1,2022-05-17,2.294
NO1,2022-05-18,2.2880375
NO1,2022-05-19,2.4227875
NO1,2022-05-20,2.361575
NO1,2022-05-21,1.700475
NO1,2022-05-22,2.04465
NO1,2022-05-23,2.227375
NO1,2022-05-24,1.6432375
NO1,2022-05-25,1.972475
NO1,2022-05-26,0.670225
NO1,2022-05-27,0.6070125
NO1,2022-05-28,0.4337
NO1,2022-05-29,1.7816
NO1,2022-05-30,2.154725
NO1,2022-05-31,2.1788625
NO1,2022-06-01,2.2114125
NO1,2022-06-02,2.0232375
NO1,2022-06-03,2.0157625
NO1,2022-06-04,1.891025
NO1,2022-06-05,1.7117125
NO1,2022-06-06,1.0073875
NO1,2022-06-07,2.0095125
NO1,2022-06-08,1.8158625
NO1,2022-06-09,1.9630625
NO1,2022-06-10,1.7868125
NO1,2022-06-11,1.354375
NO1,2022-06-12,1.1155375
NO1,2022-06-13,1.7026
NO1,2022-06-14,1.8463875
NO1,2022-06-15,1.981075
NO1,2022-06-16,2.10275
NO1,2022-06-17,2.18985
NO1,2022-06-18,1.8249875
NO1,2022-06-19,1.667475
NO1,2022-06-20,2.184375
NO1,2022-06-21,2.136025
NO1,2022-06-22,2.1257625
NO1,2022-06-23,1.9578
NO1,2022-06-24,1.870975
NO1,2022-06-25,1.9448875
NO1,2022-06-26,1.7407875
NO1,2022-06-27,2.0574625
NO1,2022-06-28,1.9551125
NO1,2022-06-29,1.99895
NO1,2022-06-30,2.129125
NO1,2022-07-01,2.18195
NO1,2022-07-02,1.9739
NO1,2022-07-03,1.8719
NO1,2022-07-04,2.0655
NO1,2022-07-05,2.082325
NO1,2022-07-06,2.08615
NO1,2022-07-07,2.0804875
NO1,2022-07-08,2.0804125
NO1,2022-07-09,1.3633875
NO1,2022-07-10,1.0537875
NO1,2022-07-11,2.2431
NO1,2022-07-12,2.3507875
NO1,2022-07-13,2.25795
NO1,2022-07-14,2.151025
NO1,2022-07-15,2.0352875
NO1,2022-07-16,1.3948625
NO1,2022-07-17,1.91315
NO1,2022-07-18,2.0453625
NO1,2022-07-19,2.0633875
NO1,2022-07-20,2.0734875
NO1,2022-07-21,2.4026375
NO1,2022-07-22,2.2194
NO1,2022-07-23,2.1138125
NO1,2022-07-24,1.8808
NO1,2022-07-25,2.152725
NO1,2022-07-26,1.9270125
NO1,2022-07-27,2.1466875
NO1,2022-07-28,2.5585
NO1,2022-07-29,2.61435
NO1,2022-07-30,2.6240125
NO1,2022-07-31,2.665775
NO1,2022-08-01,2.7468625
NO1,2022-08-02,2.9130375
NO1,2022-08-03,2.9391
NO1,2022-08-04,2.991575
NO1,2022-08-05,2.9217125
NO1,2022-08-06,2.634725
NO1,2022-08-07,2.6355875
NO1,2022-08-08,3.406975
NO1,2022-08-09,3.35345
NO1,2022-08-10,3.2686625
NO1,2022-08-11,3.195875
NO1,2022-08-12,3.431275
NO1,2022-08-13,3.186325
NO1,2022-08-14,3.1883625
NO1,2022-08-15,3.4553625
NO1,2022-08-16,3.94645
NO1,2022-08-17,3.723025
NO1,2022-08-18,4.2380375
NO1,2022-08-19,4.604425
NO1,2022-08-20,4.4744125
NO1,2022-08-21,3.9533875
NO1,2022-08-22,4.8483
NO1,2022-08-23,5.424725
NO1,2022-08-24,5.504775
NO1,2022-08-25,5.735975
NO1,2022-08-26,5.896125
NO1,2022-08-27,6.194725
NO1,2022-08-28,5.90165
NO1,2022-08-29,7.2749125
NO1,2022-08-30,8.0657625
NO1,2022-08-31,7.3568875
NO1,2022-09-01,7.0765
NO1,2022-09-02,5.444825
NO1,2022-09-03,4.8107
NO1,2022-09-04,3.8450375
NO1,2022-09-05,4.858475
NO1,2022-09-06,5.1053375
NO1,2022-09-07,5.6351375
NO1,2022-09-08,5.3991375
NO1,2022-09-09,4.3648125
NO1,2022-09-10,5.1187125
NO1,2022-09-11,5.040475
NO1,2022-09-12,5.103575
NO1,2022-09-13,4.778775
NO1,2022-09-14,5.2921625
NO1,2022-09-15,4.5604125
NO1,2022-09-16,4.0126
NO1,2022-09-17,3.2763625
NO1,2022-09-18,1.4384125
NO1,2022-09-19,3.5058875
NO1,2022-09-20,4.7241875
NO1,2022-09-21,4.84075
NO1,2022-09-22,4.75405
NO1,2022-09-23,4.4922
NO1,2022-09-24,4.3964875
NO1,2022-09-29,3.42090833333333
NO2,2022-09-29,3.42090833333333
